5,90,90,0.5,0.3,0.175,2.07131
5,90,90,0.5,0.3,0.3,5.06076
5,90,95,0.5,0.05,0.05,20.0689
5,90,95,0.5,0.05,0.175,42.8523
5,90,95,0.5,0.05,0.3,83.7863
5,90,95,0.5,0.175,0.05,4.51467
5,90,95,0.5,0.175,0.175,10.7421
5,90,95,0.5,0.175,0.3,22.9372
5,90,95,0.5,0.3,0.05,0.897188
5,90,95,0.5,0.3,0.175,2.41653
5,90,95,0.5,0.3,0.3,5.74983
5,90,100,0.5,0.05,0.05,22.5913
5,90,100,0.5,0.05,0.175,47.2736
5,90,100,0.5,0.05,0.3,90.9987
5,90,100,0.5,0.175,0.05,5.20908
5,90,100,0.5,0.175,0.175,12.0923
5,90,100,0.5,0.175,0.3,25.3037
5,90,100,0.5,0.3,0.05,1.06544
5,90,100,0.5,0.3,0.175,2.78822
5,90,100,0.5,0.3,0.3,6.47253
5,95,80,0.5,0.05,0.05,12.1847
5,95,80,0.5,0.05,0.175,28.6051
5,95,80,0.5,0.05,0.3,60.2838
5,95,80,0.5,0.175,0.05,2.44666
5,95,80,0.5,0.175,0.175,6.52199
5,95,80,0.5,0.175,0.3,15.3112
5,95,80,0.5,0.3,0.05,0.426183
5,95,80,0.5,0.3,0.175,1.3096
5,95,80,0.5,0.3,0.3,3.49097
5,95,85,0.5,0.05,0.05,14.2064
5,95,85,0.5,0.05,0.175,32.4849
5,95,85,0.5,0.05,0.3,67.0318
5,95,85,0.5,0.175,0.05,2.94301
5,95,85,0.5,0.175,0.175,7.60414
5,95,85,0.5,0.175,0.3,17.3879
5,95,85,0.5,0.3,0.05,0.531497
5,95,85,0.5,0.3,0.175,1.57528
5,95,85,0.5,0.3,0.3,4.07021
5,95,90,0.5,0.05,0.05,16.3624
5,95,90,0.5,0.05,0.175,36.5188
5,95,90,0.5,0.05,0.3,73.9198
5,95,90,0.5,0.175,0.05,3.48929
5,95,90,0.5,0.175,0.175,8.75818
5,95,90,0.5,0.175,0.3,19.5471
5,95,90,0.5,0.3,0.05,0.65165
5,95,90,0.5,0.3,0.175,1.86768
5,95,90,0.5,0.3,0.3,4.68792
5,95,95,0.5,0.05,0.05,18.6451
5,95,95,0.5,0.05,0.175,40.6917
5,95,95,0.5,0.05,0.3,80.9288
5,95,95,0.5,0.175,0.05,4.0847
5,95,95,0.5,0.175,0.175,9.98001
5,95,95,0.5,0.175,0.3,21.7807
5,95,95,0.5,0.3,0.05,0.787091
5,95,95,0.5,0.3,0.175,2.18638
5,95,95,0.5,0.3,0.3,5.34191
5,95,100,0.5,0.05,0.05,21.047
5,95,100,0.5,0.05,0.175,44.9908
5,95,100,0.5,0.05,0.3,88.043
5,95,100,0.5,0.175,0.05,4.72833
5,95,100,0.5,0.175,0.175,11.2657
5,95,100,0.5,0.175,0.3,24.0818
5,95,100,0.5,0.3,0.05,0.938171
5,95,100,0.5,0.3,0.175,2.53089
5,95,100,0.5,0.3,0.3,6.03007
5,100,80,0.5,0.05,0.05,11.2307
5,100,80,0.5,0.05,0.175,26.9722
5,100,80,0.5,0.05,0.3,57.8954
5,100,80,0.5,0.175,0.05,2.19547
5,100,80,0.5,0.175,0.175,6.01137
5,100,80,0.5,0.175,0.3,14.4372
5,100,80,0.5,0.3,0.05,0.370913
5,100,80,0.5,0.3,0.175,1.17515
5,100,80,0.5,0.3,0.3,3.21765
5,100,85,0.5,0.05,0.05,13.1358
5,100,85,0.5,0.05,0.175,30.7122
5,100,85,0.5,0.05,0.3,64.5119
5,100,85,0.5,0.175,0.05,2.65042
5,100,85,0.5,0.175,0.175,7.03111
5,100,85,0.5,0.175,0.3,16.439
5,100,85,0.5,0.3,0.05,0.464255
5,100,85,0.5,0.3,0.175,1.41867
5,100,85,0.5,0.3,0.3,3.76348
5,100,90,0.5,0.05,0.05,15.1749
5,100,90,0.5,0.05,0.175,34.6123
5,100,90,0.5,0.05,0.3,71.2786
5,100,90,0.5,0.175,0.05,3.15306
5,100,90,0.5,0.175,0.175,8.12252
5,100,90,0.5,0.175,0.3,18.5266
5,100,90,0.5,0.3,0.05,0.571406
5,100,90,0.5,0.3,0.175,1.68771
5,100,90,0.5,0.3,0.3,4.34767
5,100,95,0.5,0.05,0.05,17.3407
5,100,95,0.5,0.05,0.175,38.6571
5,100,95,0.5,0.05,0.3,78.1764
5,100,95,0.5,0.175,0.05,3.70304
5,100,95,0.5,0.175,0.175,9.28178
5,100,95,0.5,0.175,0.3,20.6916
5,100,95,0.5,0.3,0.05,0.692691
5,100,95,0.5,0.3,0.175,1.9821
5,100,95,0.5,0.3,0.3,4.96818
5,100,100,0.5,0.05,0.05,19.6264
5,100,100,0.5,0.05,0.175,42.8334
5,100,100,0.5,0.05,0.3,85.1882
5,100,100,0.5,0.175,0.05,4.29968
5,100,100,0.5,0.175,0.175,10.5053
5,100,100,0.5,0.175,0.3,22.9271
5,100,100,0.5,0.3,0.05,0.828517
5,100,100,0.5,0.3,0.175,2.30145
5,100,100,0.5,0.3,0.3,5.62306
